"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"CollectableRelicData_descriptionKey-9a69c075069369cf-edb2f4c621a4dc04e90233ade3a6bb17-v2[One]","CollectableRelicData_descriptionKey-9a69c075069369cf-edb2f4c621a4dc04e90233ade3a6bb17-v2[One]","When a card with [consume] is played, all cards gain +[effect0.power] [magicpower] for the rest of this battle.","CollectableRelicData_descriptionKey-9a69c075069369cf-edb2f4c621a4dc04e90233ade3a6bb17-v2[One]","","","","(Group: 'CollectableRelicData_MagicPowerWhenCardConsumed')
(Plural form: 'One')

[consume]: <b>Consume</b>
[effect0.power]: A number
[magicpower]: <nobr><b>Magic Power</b></nobr>"
"CollectableRelicData_descriptionKey-9a69c075069369cf-edb2f4c621a4dc04e90233ade3a6bb17-v2[Few]","CollectableRelicData_descriptionKey-9a69c075069369cf-edb2f4c621a4dc04e90233ade3a6bb17-v2[Few]","When a card with [consume] is played, all cards gain +[effect0.power] [magicpower] for the rest of this battle.","CollectableRelicData_descriptionKey-9a69c075069369cf-edb2f4c621a4dc04e90233ade3a6bb17-v2[Few]","","","","(Group: 'CollectableRelicData_MagicPowerWhenCardConsumed')
(Plural form: 'Few')

[consume]: <b>Consume</b>
[effect0.power]: A number
[magicpower]: <nobr><b>Magic Power</b></nobr>"
"CollectableRelicData_descriptionKey-9a69c075069369cf-edb2f4c621a4dc04e90233ade3a6bb17-v2[Plural]","CollectableRelicData_descriptionKey-9a69c075069369cf-edb2f4c621a4dc04e90233ade3a6bb17-v2[Plural]","When a card with [consume] is played, all cards gain +[effect0.power] [magicpower] for the rest of this battle.","CollectableRelicData_descriptionKey-9a69c075069369cf-edb2f4c621a4dc04e90233ade3a6bb17-v2[Plural]","","","","(Group: 'CollectableRelicData_MagicPowerWhenCardConsumed')
(Plural form: 'Plural')

[consume]: <b>Consume</b>
[effect0.power]: A number
[magicpower]: <nobr><b>Magic Power</b></nobr>"
"CollectableRelicData_descriptionKey-9d66d13929e04533-d8912d0c5310b0243b70cd88be2e2061-v2","CollectableRelicData_descriptionKey-9d66d13929e04533-d8912d0c5310b0243b70cd88be2e2061-v2","Damage spells get [piercing].","CollectableRelicData_descriptionKey-9d66d13929e04533-d8912d0c5310b0243b70cd88be2e2061-v2","","","","(Group: 'CollectableRelicData_AllSpellsPiercingRelic')

[piercing]: <b>Piercing</b>"
"CollectableRelicData_descriptionKey-9e86efe35dc61e4b-ceda6b1704e95784c9aeff673d59f40c-v2","CollectableRelicData_descriptionKey-9e86efe35dc61e4b-ceda6b1704e95784c9aeff673d59f40c-v2","Enemy units enter with [frostbite] [effect0.status0.power].","CollectableRelicData_descriptionKey-9e86efe35dc61e4b-ceda6b1704e95784c9aeff673d59f40c-v2","","","","(Group: 'CollectableRelicData_FrostbiteOnEnemies')

[frostbite]: <b>Frostbite</b>
[effect0.status0.power]: A number"
"CollectableRelicData_descriptionKey-9ed06499f3bd2927-718357e0b0e966243ab5f61f9973ae3e-v2[Zero]","CollectableRelicData_descriptionKey-9ed06499f3bd2927-718357e0b0e966243ab5f61f9973ae3e-v2[Zero]","When a card with [consume] is played, restore [effect0.power] Pyre health.","CollectableRelicData_descriptionKey-9ed06499f3bd2927-718357e0b0e966243ab5f61f9973ae3e-v2[Zero]","","","","(Group: 'CollectableRelicData_RestorePyreOnConsume')
(Plural form: 'Zero')

[consume]: <b>Consume</b>
[effect0.power]: A number"
"CollectableRelicData_descriptionKey-9ed06499f3bd2927-718357e0b0e966243ab5f61f9973ae3e-v2[One]","CollectableRelicData_descriptionKey-9ed06499f3bd2927-718357e0b0e966243ab5f61f9973ae3e-v2[One]","When a card with [consume] is played, restore [effect0.power] Pyre health.","CollectableRelicData_descriptionKey-9ed06499f3bd2927-718357e0b0e966243ab5f61f9973ae3e-v2[One]","","","","(Group: 'CollectableRelicData_RestorePyreOnConsume')
(Plural form: 'One')

[consume]: <b>Consume</b>
[effect0.power]: A number"
"CollectableRelicData_descriptionKey-9ed06499f3bd2927-718357e0b0e966243ab5f61f9973ae3e-v2[Few]","CollectableRelicData_descriptionKey-9ed06499f3bd2927-718357e0b0e966243ab5f61f9973ae3e-v2[Few]","When a card with [consume] is played, restore [effect0.power] Pyre health.","CollectableRelicData_descriptionKey-9ed06499f3bd2927-718357e0b0e966243ab5f61f9973ae3e-v2[Few]","","","","(Group: 'CollectableRelicData_RestorePyreOnConsume')
(Plural form: 'Few')

[consume]: <b>Consume</b>
[effect0.power]: A number"
"CollectableRelicData_descriptionKey-9ed06499f3bd2927-718357e0b0e966243ab5f61f9973ae3e-v2[Plural]","CollectableRelicData_descriptionKey-9ed06499f3bd2927-718357e0b0e966243ab5f61f9973ae3e-v2[Plural]","When a card with [consume] is played, restore [effect0.power] Pyre health.","CollectableRelicData_descriptionKey-9ed06499f3bd2927-718357e0b0e966243ab5f61f9973ae3e-v2[Plural]","","","","(Group: 'CollectableRelicData_RestorePyreOnConsume')
(Plural form: 'Plural')

[consume]: <b>Consume</b>
[effect0.power]: A number"
"CollectableRelicData_descriptionKey-9f3e7f64b09a9bd7-3035c250143e9e64e85439582f4baf1d-v2","CollectableRelicData_descriptionKey-9f3e7f64b09a9bd7-3035c250143e9e64e85439582f4baf1d-v2","Friendly units enter with [rage] [effect0.status0.power]. Remove this artifact after 1 battle.","CollectableRelicData_descriptionKey-9f3e7f64b09a9bd7-3035c250143e9e64e85439582f4baf1d-v2","","","","(Group: 'CollectableRelicData_SpawnWithRage_Divine')

[rage]: <b>Rage</b>
[effect0.status0.power]: A number"
"CollectableRelicData_descriptionKey-9f613cdde7f2b3ab-9dc3b3b566710ec47a661435e2efdd42-v2[Zero]","CollectableRelicData_descriptionKey-9f613cdde7f2b3ab-9dc3b3b566710ec47a661435e2efdd42-v2[Zero]","[effect0.power]% chance to apply <b>Dazed</b> when an enemy unit enters your train.","CollectableRelicData_descriptionKey-9f613cdde7f2b3ab-9dc3b3b566710ec47a661435e2efdd42-v2[Zero]","","","","(Group: 'CollectableRelicData_ChanceToDaze')
(Plural form: 'Zero')

[effect0.power]: A number"
"CollectableRelicData_descriptionKey-9f613cdde7f2b3ab-9dc3b3b566710ec47a661435e2efdd42-v2[One]","CollectableRelicData_descriptionKey-9f613cdde7f2b3ab-9dc3b3b566710ec47a661435e2efdd42-v2[One]","[effect0.power]% chance to apply <b>Dazed</b> when an enemy unit enters your train.","CollectableRelicData_descriptionKey-9f613cdde7f2b3ab-9dc3b3b566710ec47a661435e2efdd42-v2[One]","","","","(Group: 'CollectableRelicData_ChanceToDaze')
(Plural form: 'One')

[effect0.power]: A number"
"CollectableRelicData_descriptionKey-9f613cdde7f2b3ab-9dc3b3b566710ec47a661435e2efdd42-v2[Few]","CollectableRelicData_descriptionKey-9f613cdde7f2b3ab-9dc3b3b566710ec47a661435e2efdd42-v2[Few]","[effect0.power]% chance to apply <b>Dazed</b> when an enemy unit enters your train.","CollectableRelicData_descriptionKey-9f613cdde7f2b3ab-9dc3b3b566710ec47a661435e2efdd42-v2[Few]","","","","(Group: 'CollectableRelicData_ChanceToDaze')
(Plural form: 'Few')

[effect0.power]: A number"
"CollectableRelicData_descriptionKey-9f613cdde7f2b3ab-9dc3b3b566710ec47a661435e2efdd42-v2[Plural]","CollectableRelicData_descriptionKey-9f613cdde7f2b3ab-9dc3b3b566710ec47a661435e2efdd42-v2[Plural]","[effect0.power]% chance to apply <b>Dazed</b> when an enemy unit enters your train.","CollectableRelicData_descriptionKey-9f613cdde7f2b3ab-9dc3b3b566710ec47a661435e2efdd42-v2[Plural]","","","","(Group: 'CollectableRelicData_ChanceToDaze')
(Plural form: 'Plural')

[effect0.power]: A number"
"CollectableRelicData_descriptionKey-9f68d52fa74d7f61-126fd9be09f3659408146e1f7d456103-v2","CollectableRelicData_descriptionKey-9f68d52fa74d7f61-126fd9be09f3659408146e1f7d456103-v2","Friendly units enter with [rage] [effect0.status0.power].","CollectableRelicData_descriptionKey-9f68d52fa74d7f61-126fd9be09f3659408146e1f7d456103-v2","","","","(Group: 'CollectableRelicData_SpawnWithRage')

[rage]: <b>Rage</b>
[effect0.status0.power]: A number"
"CollectableRelicData_descriptionKey-9fcb5fab22a257f1-a176a210fd78e3b4b975ccb11a16d0c4-v2[Zero]","CollectableRelicData_descriptionKey-9fcb5fab22a257f1-a176a210fd78e3b4b975ccb11a16d0c4-v2[Zero]","When played, your Champion gains +[effect0.power]% max health. Remove this artifact after [effect1.power] battle.","CollectableRelicData_descriptionKey-9fcb5fab22a257f1-a176a210fd78e3b4b975ccb11a16d0c4-v2[Zero]","","","","(Group: 'CollectableRelicData_U3HealthIncreaseChamp_Divine')
(Plural form: 'Zero')

[effect0.power]: A number
[effect1.power]: A number"
"CollectableRelicData_descriptionKey-9fcb5fab22a257f1-a176a210fd78e3b4b975ccb11a16d0c4-v2[One]","CollectableRelicData_descriptionKey-9fcb5fab22a257f1-a176a210fd78e3b4b975ccb11a16d0c4-v2[One]","When played, your Champion gains +[effect0.power]% max health. Remove this artifact after [effect1.power] battle.","CollectableRelicData_descriptionKey-9fcb5fab22a257f1-a176a210fd78e3b4b975ccb11a16d0c4-v2[One]","","","","(Group: 'CollectableRelicData_U3HealthIncreaseChamp_Divine')
(Plural form: 'One')

[effect0.power]: A number
[effect1.power]: A number"
"CollectableRelicData_descriptionKey-9fcb5fab22a257f1-a176a210fd78e3b4b975ccb11a16d0c4-v2[Few]","CollectableRelicData_descriptionKey-9fcb5fab22a257f1-a176a210fd78e3b4b975ccb11a16d0c4-v2[Few]","When played, your Champion gains +[effect0.power]% max health. Remove this artifact after [effect1.power] battle.","CollectableRelicData_descriptionKey-9fcb5fab22a257f1-a176a210fd78e3b4b975ccb11a16d0c4-v2[Few]","","","","(Group: 'CollectableRelicData_U3HealthIncreaseChamp_Divine')
(Plural form: 'Few')

[effect0.power]: A number
[effect1.power]: A number"
"CollectableRelicData_descriptionKey-9fcb5fab22a257f1-a176a210fd78e3b4b975ccb11a16d0c4-v2[Plural]","CollectableRelicData_descriptionKey-9fcb5fab22a257f1-a176a210fd78e3b4b975ccb11a16d0c4-v2[Plural]","When played, your Champion gains +[effect0.power]% max health. Remove this artifact after [effect1.power] battle.","CollectableRelicData_descriptionKey-9fcb5fab22a257f1-a176a210fd78e3b4b975ccb11a16d0c4-v2[Plural]","","","","(Group: 'CollectableRelicData_U3HealthIncreaseChamp_Divine')
(Plural form: 'Plural')

[effect0.power]: A number
[effect1.power]: A number"
"CollectableRelicData_descriptionKey-a14198b0c8f34424-af260da5884298446936263dc42caaa5-v2","CollectableRelicData_descriptionKey-a14198b0c8f34424-af260da5884298446936263dc42caaa5-v2","Merchant costs are reduced by 25%.","CollectableRelicData_descriptionKey-a14198b0c8f34424-af260da5884298446936263dc42caaa5-v2","","","","(Group: 'CollectableRelicData_CheaperMerchants')"
"CollectableRelicData_descriptionKey-a2062888c9038514-21d9b21882e955647ade6e91814fd333-v2[Zero]","CollectableRelicData_descriptionKey-a2062888c9038514-21d9b21882e955647ade6e91814fd333-v2[Zero]","Draw +[effect0.power] each turn, then return 1 card to the top of your draw pile.","CollectableRelicData_descriptionKey-a2062888c9038514-21d9b21882e955647ade6e91814fd333-v2[Zero]","","","","(Group: 'CollectableRelicData_U3ShowDrawOrder')
(Plural form: 'Zero')

[effect0.power]: A number"
"CollectableRelicData_descriptionKey-a2062888c9038514-21d9b21882e955647ade6e91814fd333-v2[One]","CollectableRelicData_descriptionKey-a2062888c9038514-21d9b21882e955647ade6e91814fd333-v2[One]","Draw +[effect0.power] each turn, then return 1 card to the top of your draw pile.","CollectableRelicData_descriptionKey-a2062888c9038514-21d9b21882e955647ade6e91814fd333-v2[One]","","","","(Group: 'CollectableRelicData_U3ShowDrawOrder')
(Plural form: 'One')

[effect0.power]: A number"
"CollectableRelicData_descriptionKey-a2062888c9038514-21d9b21882e955647ade6e91814fd333-v2[Few]","CollectableRelicData_descriptionKey-a2062888c9038514-21d9b21882e955647ade6e91814fd333-v2[Few]","Draw +[effect0.power] each turn, then return 1 card to the top of your draw pile.","CollectableRelicData_descriptionKey-a2062888c9038514-21d9b21882e955647ade6e91814fd333-v2[Few]","","","","(Group: 'CollectableRelicData_U3ShowDrawOrder')
(Plural form: 'Few')

[effect0.power]: A number"
"CollectableRelicData_descriptionKey-a2062888c9038514-21d9b21882e955647ade6e91814fd333-v2[Plural]","CollectableRelicData_descriptionKey-a2062888c9038514-21d9b21882e955647ade6e91814fd333-v2[Plural]","Draw +[effect0.power] each turn, then return 1 card to the top of your draw pile.","CollectableRelicData_descriptionKey-a2062888c9038514-21d9b21882e955647ade6e91814fd333-v2[Plural]","","","","(Group: 'CollectableRelicData_U3ShowDrawOrder')
(Plural form: 'Plural')

[effect0.power]: A number"
"CollectableRelicData_descriptionKey-a234806538ccba14-999145cdc28aaa54d971e1c6d2529260-v2","CollectableRelicData_descriptionKey-a234806538ccba14-999145cdc28aaa54d971e1c6d2529260-v2","Clan starter cards are [infused].<br>One card in each draft pack will be [infused].","CollectableRelicData_descriptionKey-a234806538ccba14-999145cdc28aaa54d971e1c6d2529260-v2","","","","(Group: 'CollectableRelicData_StarterWurmRelic')

[infused]: <b>Infused</b>
[infused]: <b>Infused</b>"
"CollectableRelicData_descriptionKey-a273cf50555e4f56-e8399fc027adf9a4fa9618be42330395-v2","CollectableRelicData_descriptionKey-a273cf50555e4f56-e8399fc027adf9a4fa9618be42330395-v2","Your Pyre starts the next battle with [armor] [effect0.status0.power]. Remove this artifact after 1 battle.","CollectableRelicData_descriptionKey-a273cf50555e4f56-e8399fc027adf9a4fa9618be42330395-v2","","","","(Group: 'CollectableRelicData_PyreArmor_Divine')

[armor]: <b>Armor</b>
[effect0.status0.power]: A number"
"CollectableRelicData_descriptionKey-a40a1ceda7788e7b-b7a512af443a72b45b07b35fa0d6d539-v2[Zero]","CollectableRelicData_descriptionKey-a40a1ceda7788e7b-b7a512af443a72b45b07b35fa0d6d539-v2[Zero]","When you play your 20th [snack] unit of the battle, deal [effect0.power] damage to enemy units on all floors.","CollectableRelicData_descriptionKey-a40a1ceda7788e7b-b7a512af443a72b45b07b35fa0d6d539-v2[Zero]","","","","(Group: 'CollectableRelicData_BigDamageFromManyMorsels')
(Plural form: 'Zero')

[snack]: Morsel
[effect0.power]: A number"
"CollectableRelicData_descriptionKey-a40a1ceda7788e7b-b7a512af443a72b45b07b35fa0d6d539-v2[One]","CollectableRelicData_descriptionKey-a40a1ceda7788e7b-b7a512af443a72b45b07b35fa0d6d539-v2[One]","When you play your 20th [snack] unit of the battle, deal [effect0.power] damage to enemy units on all floors.","CollectableRelicData_descriptionKey-a40a1ceda7788e7b-b7a512af443a72b45b07b35fa0d6d539-v2[One]","","","","(Group: 'CollectableRelicData_BigDamageFromManyMorsels')
(Plural form: 'One')

[snack]: Morsel
[effect0.power]: A number"
"CollectableRelicData_descriptionKey-a40a1ceda7788e7b-b7a512af443a72b45b07b35fa0d6d539-v2[Few]","CollectableRelicData_descriptionKey-a40a1ceda7788e7b-b7a512af443a72b45b07b35fa0d6d539-v2[Few]","When you play your 20th [snack] unit of the battle, deal [effect0.power] damage to enemy units on all floors.","CollectableRelicData_descriptionKey-a40a1ceda7788e7b-b7a512af443a72b45b07b35fa0d6d539-v2[Few]","","","","(Group: 'CollectableRelicData_BigDamageFromManyMorsels')
(Plural form: 'Few')

[snack]: Morsel
[effect0.power]: A number"
"CollectableRelicData_descriptionKey-a40a1ceda7788e7b-b7a512af443a72b45b07b35fa0d6d539-v2[Plural]","CollectableRelicData_descriptionKey-a40a1ceda7788e7b-b7a512af443a72b45b07b35fa0d6d539-v2[Plural]","When you play your 20th [snack] unit of the battle, deal [effect0.power] damage to enemy units on all floors.","CollectableRelicData_descriptionKey-a40a1ceda7788e7b-b7a512af443a72b45b07b35fa0d6d539-v2[Plural]","","","","(Group: 'CollectableRelicData_BigDamageFromManyMorsels')
(Plural form: 'Plural')

[snack]: Morsel
[effect0.power]: A number"
"CollectableRelicData_descriptionKey-a63032dd2e14920a-59795366ed8e0aa4d93a1c00223b50fa-v2[Zero]","CollectableRelicData_descriptionKey-a63032dd2e14920a-59795366ed8e0aa4d93a1c00223b50fa-v2[Zero]","+[effect0.power][ember] per turn. [halfbreak]Your Pyre gets +[effect2.power][attack] and +[effect1.power][pyrehealth].","CollectableRelicData_descriptionKey-a63032dd2e14920a-59795366ed8e0aa4d93a1c00223b50fa-v2[Zero]","","","","(Group: 'CollectableRelicData_BossEmber')
(Plural form: 'Zero')

[effect0.power]: A number
[ember]: <sprite name=""Ember"">
[halfbreak]: <size=50%><br><br></size>
[effect2.power]: A number
[attack]: <sprite name=""Attack"">
[effect1.power]: A number
[pyrehealth]: <sprite name=""PyreHealth"">"
"CollectableRelicData_descriptionKey-a63032dd2e14920a-59795366ed8e0aa4d93a1c00223b50fa-v2[One]","CollectableRelicData_descriptionKey-a63032dd2e14920a-59795366ed8e0aa4d93a1c00223b50fa-v2[One]","+[effect0.power][ember] per turn. [halfbreak]Your Pyre gets +[effect2.power][attack] and +[effect1.power][pyrehealth].","CollectableRelicData_descriptionKey-a63032dd2e14920a-59795366ed8e0aa4d93a1c00223b50fa-v2[One]","","","","(Group: 'CollectableRelicData_BossEmber')
(Plural form: 'One')

[effect0.power]: A number
[ember]: <sprite name=""Ember"">
[halfbreak]: <size=50%><br><br></size>
[effect2.power]: A number
[attack]: <sprite name=""Attack"">
[effect1.power]: A number
[pyrehealth]: <sprite name=""PyreHealth"">"
"CollectableRelicData_descriptionKey-a63032dd2e14920a-59795366ed8e0aa4d93a1c00223b50fa-v2[Few]","CollectableRelicData_descriptionKey-a63032dd2e14920a-59795366ed8e0aa4d93a1c00223b50fa-v2[Few]","+[effect0.power][ember] per turn. [halfbreak]Your Pyre gets +[effect2.power][attack] and +[effect1.power][pyrehealth].","CollectableRelicData_descriptionKey-a63032dd2e14920a-59795366ed8e0aa4d93a1c00223b50fa-v2[Few]","","","","(Group: 'CollectableRelicData_BossEmber')
(Plural form: 'Few')

[effect0.power]: A number
[ember]: <sprite name=""Ember"">
[halfbreak]: <size=50%><br><br></size>
[effect2.power]: A number
[attack]: <sprite name=""Attack"">
[effect1.power]: A number
[pyrehealth]: <sprite name=""PyreHealth"">"
"CollectableRelicData_descriptionKey-a63032dd2e14920a-59795366ed8e0aa4d93a1c00223b50fa-v2[Plural]","CollectableRelicData_descriptionKey-a63032dd2e14920a-59795366ed8e0aa4d93a1c00223b50fa-v2[Plural]","+[effect0.power][ember] per turn. [halfbreak]Your Pyre gets +[effect2.power][attack] and +[effect1.power][pyrehealth].","CollectableRelicData_descriptionKey-a63032dd2e14920a-59795366ed8e0aa4d93a1c00223b50fa-v2[Plural]","","","","(Group: 'CollectableRelicData_BossEmber')
(Plural form: 'Plural')

[effect0.power]: A number
[ember]: <sprite name=""Ember"">
[halfbreak]: <size=50%><br><br></size>
[effect2.power]: A number
[attack]: <sprite name=""Attack"">
[effect1.power]: A number
[pyrehealth]: <sprite name=""PyreHealth"">"
"CollectableRelicData_descriptionKey-a635e2f21313f8f5-7f4512db308e25640816ae99b4d8bc69-v2","CollectableRelicData_descriptionKey-a635e2f21313f8f5-7f4512db308e25640816ae99b4d8bc69-v2","Increase [emptycorrupt] by [effect0.power] on each floor.","CollectableRelicData_descriptionKey-a635e2f21313f8f5-7f4512db308e25640816ae99b4d8bc69-v2","","","","(Group: 'CollectableRelicData_IncreaseMaxCorruption')

[emptycorrupt]: <sprite name=""CorruptionSlot"">
[effect0.power]: A number"
"CollectableRelicData_descriptionKey-a6ac6917d88565eb-e0f969df8b8ead9419c87b4943bb817c-v2","CollectableRelicData_descriptionKey-a6ac6917d88565eb-e0f969df8b8ead9419c87b4943bb817c-v2","When played, your Champion gains +[effect0.power]% attack.","CollectableRelicData_descriptionKey-a6ac6917d88565eb-e0f969df8b8ead9419c87b4943bb817c-v2","","","","(Group: 'CollectableRelicData_U3AttackIncreaseChamp')

[effect0.power]: A number"
