"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"CharacterChatterData_locKey-ed04e708d71e0ac6-3d80ee809c25eb34891afd30938a3c3a-v2","CharacterChatterData_locKey-ed04e708d71e0ac6-3d80ee809c25eb34891afd30938a3c3a-v2","","","False","","","(Group: 'CharacterChatterData_SeraphBossChatterData')
Gender: Male"
"CharacterChatterData_locKey-edc14a2a6793256b-db6282894af73ba41b6cdd8034be8104-v2","CharacterChatterData_locKey-edc14a2a6793256b-db6282894af73ba41b6cdd8034be8104-v2","","","False","","","(Group: 'CharacterChatterData_T1EnemiesChatterData_Male')
Gender: Male"
"CharacterChatterData_locKey-ee7e0d797230462c-3b88e44605eff0b44a6607f110fdf79d-v2","CharacterChatterData_locKey-ee7e0d797230462c-3b88e44605eff0b44a6607f110fdf79d-v2","","","False","","","(Group: 'CharacterChatterData_HephUnitChatterData')
Gender: Male"
"CharacterChatterData_locKey-eed1feef116f72cd-de7ffd57b5c592e4ab6e56db07e3c9cd-v2","CharacterChatterData_locKey-eed1feef116f72cd-de7ffd57b5c592e4ab6e56db07e3c9cd-v2","","","False","","","(Group: 'CharacterChatterData_RemnantChampionChatterData_Exile')
Gender: Female"
"CharacterChatterData_locKey-ef800fabf1573c63-de417a24e7156bc4891a6b688e9b77ec-v2","CharacterChatterData_locKey-ef800fabf1573c63-de417a24e7156bc4891a6b688e9b77ec-v2","","","False","","","(Group: 'CharacterChatterData_AwokenChampionChatterData_Exile')
Gender: Male"
"CharacterChatterData_locKey-efb4578d6d808c85-7526c71315ba0684ca900bbf2affe781-v2","CharacterChatterData_locKey-efb4578d6d808c85-7526c71315ba0684ca900bbf2affe781-v2","","","False","","","(Group: 'CharacterChatterData_EnchanterChatterData_Male')
Gender: Male"
"CharacterChatterData_locKey-efdacc18158e448d-c8fdd7801799e5c47986cf65cb829a69-v2","CharacterChatterData_locKey-efdacc18158e448d-c8fdd7801799e5c47986cf65cb829a69-v2","","","False","","","(Group: 'CharacterChatterData_AwokenSteelsingerChatterData')
Gender: Female"
"CharacterChatterData_locKey-f068640c3c9ae9bc-de417a24e7156bc4891a6b688e9b77ec-v2","CharacterChatterData_locKey-f068640c3c9ae9bc-de417a24e7156bc4891a6b688e9b77ec-v2","","","False","","","(Group: 'CharacterChatterData_AwokenChampionChatterData_Exile')
Gender: Male"
"CharacterChatterData_locKey-f0abd53863524344-ff6a01d22c1452240b31ac42e1f9dffd-v2","CharacterChatterData_locKey-f0abd53863524344-ff6a01d22c1452240b31ac42e1f9dffd-v2","","","False","","","(Group: 'CharacterChatterData_RemnantWicklessChatterData')
Gender: Male"
"CharacterChatterData_locKey-f116677d0a4605a0-3a3b37382c998454c81a494e8870cabd-v2","CharacterChatterData_locKey-f116677d0a4605a0-3a3b37382c998454c81a494e8870cabd-v2","","","False","","","(Group: 'CharacterChatterData_StygianChampionChatterData_Exile')
Gender: Male"
"CharacterChatterData_locKey-f14d86ff4a154954-e2cc0a979bf66c840946cd6503d25a6a-v2","CharacterChatterData_locKey-f14d86ff4a154954-e2cc0a979bf66c840946cd6503d25a6a-v2","","","False","","","(Group: 'CharacterChatterData_T3BossChatterData_Exile')
Gender: Female"
"CharacterChatterData_locKey-f176dbeb777f6f2d-720370a4c5e6196478e09c935dc5252d-v2","CharacterChatterData_locKey-f176dbeb777f6f2d-720370a4c5e6196478e09c935dc5252d-v2","","","False","","","(Group: 'CharacterChatterData_SpikedriverChatterData')
Gender: Neutral"
"CharacterChatterData_locKey-f1c4d6d7104ddb6a-11d4faca554759d4593e9c4a55e01ca6-v2","CharacterChatterData_locKey-f1c4d6d7104ddb6a-11d4faca554759d4593e9c4a55e01ca6-v2","","","False","","","(Group: 'CharacterChatterData_DanteChatterData')
Gender: Male"
"CharacterChatterData_locKey-f1e7a257226b63cf-82041ecfe4f316148b66fb2d649f63dc-v2","CharacterChatterData_locKey-f1e7a257226b63cf-82041ecfe4f316148b66fb2d649f63dc-v2","","","False","","","(Group: 'CharacterChatterData_T3EnemiesChatterData_Male')
Gender: Male"
"CharacterChatterData_locKey-f21dfa49a93accdd-3b88e44605eff0b44a6607f110fdf79d-v2","CharacterChatterData_locKey-f21dfa49a93accdd-3b88e44605eff0b44a6607f110fdf79d-v2","","","False","","","(Group: 'CharacterChatterData_HephUnitChatterData')
Gender: Male"
"CharacterChatterData_locKey-f256af5a78d54901-1cf9c0eb9efc2104cb950eebe5b558dd-v2","CharacterChatterData_locKey-f256af5a78d54901-1cf9c0eb9efc2104cb950eebe5b558dd-v2","","","False","","","(Group: 'CharacterChatterData_T1EnemiesChatterData_Female')
Gender: Female"
"CharacterChatterData_locKey-f2711f54abd5c930-1cf9c0eb9efc2104cb950eebe5b558dd-v2","CharacterChatterData_locKey-f2711f54abd5c930-1cf9c0eb9efc2104cb950eebe5b558dd-v2","","","False","","","(Group: 'CharacterChatterData_T1EnemiesChatterData_Female')
Gender: Female"
"CharacterChatterData_locKey-f3c9cbe72ceb4647-db6282894af73ba41b6cdd8034be8104-v2","CharacterChatterData_locKey-f3c9cbe72ceb4647-db6282894af73ba41b6cdd8034be8104-v2","","","False","","","(Group: 'CharacterChatterData_T1EnemiesChatterData_Male')
Gender: Male"
"CharacterChatterData_locKey-f42c23199347ea98-ac3bd72558483444ca58f124326fa49d-v2","CharacterChatterData_locKey-f42c23199347ea98-ac3bd72558483444ca58f124326fa49d-v2","","","False","","","(Group: 'CharacterChatterData_DemonChatterData')
Gender: Male"
"CharacterChatterData_locKey-f43af4bb10442a91-fbe54f84a54b9a44383215965ab460af-v2","CharacterChatterData_locKey-f43af4bb10442a91-fbe54f84a54b9a44383215965ab460af-v2","","","False","","","(Group: 'CharacterChatterData_T3BossChatterData')
Gender: Male"
"CharacterChatterData_locKey-f4cb8879d4f21886-fbe54f84a54b9a44383215965ab460af-v2","CharacterChatterData_locKey-f4cb8879d4f21886-fbe54f84a54b9a44383215965ab460af-v2","","","False","","","(Group: 'CharacterChatterData_T3BossChatterData')
Gender: Male"
"CharacterChatterData_locKey-f4d4e340e6b95085-a2638a15d59808d4aab8f209caf04ed1-v2","CharacterChatterData_locKey-f4d4e340e6b95085-a2638a15d59808d4aab8f209caf04ed1-v2","","","False","","","(Group: 'CharacterChatterData_UmbraChampionChatterData')
Gender: Neutral"
"CharacterChatterData_locKey-f4ece888de493830-3d80ee809c25eb34891afd30938a3c3a-v2","CharacterChatterData_locKey-f4ece888de493830-3d80ee809c25eb34891afd30938a3c3a-v2","","","False","","","(Group: 'CharacterChatterData_SeraphBossChatterData')
Gender: Male"
"CharacterChatterData_locKey-f5441cd7786d73b3-af0da8e1e3ebe6843a53deda465ac040-v2","CharacterChatterData_locKey-f5441cd7786d73b3-af0da8e1e3ebe6843a53deda465ac040-v2","","","False","","","(Group: 'CharacterChatterData_ImpChatterData')
Gender: Male"
"CharacterChatterData_locKey-f55fee646af07654-3a3b37382c998454c81a494e8870cabd-v2","CharacterChatterData_locKey-f55fee646af07654-3a3b37382c998454c81a494e8870cabd-v2","","","False","","","(Group: 'CharacterChatterData_StygianChampionChatterData_Exile')
Gender: Male"
"CharacterChatterData_locKey-f68115cd8d461e11-524721b237e91b84cb0b44921732f270-v2","CharacterChatterData_locKey-f68115cd8d461e11-524721b237e91b84cb0b44921732f270-v2","","","False","","","(Group: 'CharacterChatterData_T2EnemiesChatterData_Female')
Gender: Female"
"CharacterChatterData_locKey-f6832e79dc52b2d8-ae60934380f1aa64ba5d3843ac75bb74-v2","CharacterChatterData_locKey-f6832e79dc52b2d8-ae60934380f1aa64ba5d3843ac75bb74-v2","","","False","","","(Group: 'CharacterChatterData_AwokenChampionChatterData')
Gender: Female"
"CharacterChatterData_locKey-f6b855cb9cfeb02d-5ae5e3e969695ba4e92e32bd6d8864d7-v2","CharacterChatterData_locKey-f6b855cb9cfeb02d-5ae5e3e969695ba4e92e32bd6d8864d7-v2","","","False","","","(Group: 'CharacterChatterData_UmbraShroudChatterData')
Gender: Neutral"
"CharacterChatterData_locKey-f6d0301e1ec30658-3d80ee809c25eb34891afd30938a3c3a-v2","CharacterChatterData_locKey-f6d0301e1ec30658-3d80ee809c25eb34891afd30938a3c3a-v2","","","False","","","(Group: 'CharacterChatterData_SeraphBossChatterData')
Gender: Male"
"CharacterChatterData_locKey-f72e151ff178f39b-8dfb489c2ef810946b8ebe991754aba9-v2","CharacterChatterData_locKey-f72e151ff178f39b-8dfb489c2ef810946b8ebe991754aba9-v2","","","False","","","(Group: 'CharacterChatterData_LastDivinityChatterData')
Gender: Male"
"CharacterChatterData_locKey-f77f75006a4dd7ce-82041ecfe4f316148b66fb2d649f63dc-v2","CharacterChatterData_locKey-f77f75006a4dd7ce-82041ecfe4f316148b66fb2d649f63dc-v2","","","False","","","(Group: 'CharacterChatterData_T3EnemiesChatterData_Male')
Gender: Male"
"CharacterChatterData_locKey-f7fc78883e831143-ee93daa03a303ac4bb4979fbb24e5987-v2","CharacterChatterData_locKey-f7fc78883e831143-ee93daa03a303ac4bb4979fbb24e5987-v2","","","False","","","(Group: 'CharacterChatterData_DefaultHeroCharacterChatterData')
Gender: Male"
"CharacterChatterData_locKey-f807b9ed8986b5bb-81ac49dc701c40843af791c933b69a27-v2","CharacterChatterData_locKey-f807b9ed8986b5bb-81ac49dc701c40843af791c933b69a27-v2","","","False","","","(Group: 'CharacterChatterData_StygianSirenChatterData_Female')
Gender: Female"
"CharacterChatterData_locKey-f82fdc68b977880d-82041ecfe4f316148b66fb2d649f63dc-v2","CharacterChatterData_locKey-f82fdc68b977880d-82041ecfe4f316148b66fb2d649f63dc-v2","","","False","","","(Group: 'CharacterChatterData_T3EnemiesChatterData_Male')
Gender: Male"
"CharacterChatterData_locKey-f83fba6b5efec96f-3d80ee809c25eb34891afd30938a3c3a-v2","CharacterChatterData_locKey-f83fba6b5efec96f-3d80ee809c25eb34891afd30938a3c3a-v2","","","False","","","(Group: 'CharacterChatterData_SeraphBossChatterData')
Gender: Male"
"CharacterChatterData_locKey-f8429b465dc490c5-81ac49dc701c40843af791c933b69a27-v2","CharacterChatterData_locKey-f8429b465dc490c5-81ac49dc701c40843af791c933b69a27-v2","","","False","","","(Group: 'CharacterChatterData_StygianSirenChatterData_Female')
Gender: Female"
"CharacterChatterData_locKey-f84cf7c93071c0a2-7526c71315ba0684ca900bbf2affe781-v2","CharacterChatterData_locKey-f84cf7c93071c0a2-7526c71315ba0684ca900bbf2affe781-v2","","","False","","","(Group: 'CharacterChatterData_EnchanterChatterData_Male')
Gender: Male"
"CharacterChatterData_locKey-f85800cf63ac4f47-cb36dba79dc0ed64fb65b1f1b965d573-v2","CharacterChatterData_locKey-f85800cf63ac4f47-cb36dba79dc0ed64fb65b1f1b965d573-v2","","","False","","","(Group: 'CharacterChatterData_RemnantWaxerChatterData_Female')
Gender: Female"
"CharacterChatterData_locKey-f85da631a2099625-c22e22814c9c0c245b3167b6080dddf2-v2","CharacterChatterData_locKey-f85da631a2099625-c22e22814c9c0c245b3167b6080dddf2-v2","","","False","","","(Group: 'CharacterChatterData_T2EnemiesChatterData_Male')
Gender: Male"
"CharacterChatterData_locKey-f86dc0b50f7978bf-7526c71315ba0684ca900bbf2affe781-v2","CharacterChatterData_locKey-f86dc0b50f7978bf-7526c71315ba0684ca900bbf2affe781-v2","","","False","","","(Group: 'CharacterChatterData_EnchanterChatterData_Male')
Gender: Male"
"CharacterChatterData_locKey-f87d495003e1ee35-ee93daa03a303ac4bb4979fbb24e5987-v2","CharacterChatterData_locKey-f87d495003e1ee35-ee93daa03a303ac4bb4979fbb24e5987-v2","","","False","","","(Group: 'CharacterChatterData_DefaultHeroCharacterChatterData')
Gender: Male"
"CharacterChatterData_locKey-f88b04d51ebbdd29-82041ecfe4f316148b66fb2d649f63dc-v2","CharacterChatterData_locKey-f88b04d51ebbdd29-82041ecfe4f316148b66fb2d649f63dc-v2","","","False","","","(Group: 'CharacterChatterData_T3EnemiesChatterData_Male')
Gender: Male"
"CharacterChatterData_locKey-f8b370555ff6c602-d5dfcfbea7781604ab963738aa36495f-v2","CharacterChatterData_locKey-f8b370555ff6c602-d5dfcfbea7781604ab963738aa36495f-v2","","","False","","","(Group: 'CharacterChatterData_T3EnemiesChatterData_Female')
Gender: Female"
"CharacterChatterData_locKey-f8c6a03cbbe4ca17-cc339ae174c2c2e4fbd451c009b44adb-v2","CharacterChatterData_locKey-f8c6a03cbbe4ca17-cc339ae174c2c2e4fbd451c009b44adb-v2","","","False","","","(Group: 'CharacterChatterData_T5BossChatterData')
Gender: Female"
"CharacterChatterData_locKey-f9008bb6b1972126-3b88e44605eff0b44a6607f110fdf79d-v2","CharacterChatterData_locKey-f9008bb6b1972126-3b88e44605eff0b44a6607f110fdf79d-v2","","","False","","","(Group: 'CharacterChatterData_HephUnitChatterData')
Gender: Male"
"CharacterChatterData_locKey-f9035f3fd3f7c89f-9cda3a4763fa90a47a23184523064890-v2","CharacterChatterData_locKey-f9035f3fd3f7c89f-9cda3a4763fa90a47a23184523064890-v2","","","False","","","(Group: 'CharacterChatterData_T4JunkerBossChatterData')
Gender: Male"
"CharacterChatterData_locKey-f919cb9a3a26e12b-520afe064bc4fd449861e61d82d0c496-v2","CharacterChatterData_locKey-f919cb9a3a26e12b-520afe064bc4fd449861e61d82d0c496-v2","","","False","","","(Group: 'CharacterChatterData_T6BossChatterData_Exile')
Gender: Male"
"CharacterChatterData_locKey-f99a291a8eb4608e-20c6a15b4ce8f3145bd5e17ca12d8beb-v2","CharacterChatterData_locKey-f99a291a8eb4608e-20c6a15b4ce8f3145bd5e17ca12d8beb-v2","","","False","","","(Group: 'CharacterChatterData_StygianChampionChatterData')
Gender: Female"
"CharacterChatterData_locKey-f9b4cb844f9e3e0b-e58102acf51c2d64b9b4975d7c12cc9d-v2","CharacterChatterData_locKey-f9b4cb844f9e3e0b-e58102acf51c2d64b9b4975d7c12cc9d-v2","","","False","","","(Group: 'CharacterChatterData_AwokenChannelerChatterData')
Gender: Neutral"
"CharacterChatterData_locKey-f9ea02d60df5fd9b-3d846d3d622d2ea43bf395e2500e6b4a-v2","CharacterChatterData_locKey-f9ea02d60df5fd9b-3d846d3d622d2ea43bf395e2500e6b4a-v2","","","False","","","(Group: 'CharacterChatterData_HellhornedChampionChatterData_Exile')
Gender: Female"
"CharacterChatterData_locKey-fa0031786c2abf9a-82041ecfe4f316148b66fb2d649f63dc-v2","CharacterChatterData_locKey-fa0031786c2abf9a-82041ecfe4f316148b66fb2d649f63dc-v2","","","False","","","(Group: 'CharacterChatterData_T3EnemiesChatterData_Male')
Gender: Male"
"CharacterChatterData_locKey-fa4be89c6d2ecf5e-d5dfcfbea7781604ab963738aa36495f-v2","CharacterChatterData_locKey-fa4be89c6d2ecf5e-d5dfcfbea7781604ab963738aa36495f-v2","","","False","","","(Group: 'CharacterChatterData_T3EnemiesChatterData_Female')
Gender: Female"
"CharacterChatterData_locKey-fb2da0e9ef070da1-bfd7fb9f7f884f446baeffede9f3fe8c-v2","CharacterChatterData_locKey-fb2da0e9ef070da1-bfd7fb9f7f884f446baeffede9f3fe8c-v2","","","False","","","(Group: 'CharacterChatterData_HellhornedChampionChatterData')
Gender: Male"
"CharacterChatterData_locKey-fb3b024ef5b169db-a2638a15d59808d4aab8f209caf04ed1-v2","CharacterChatterData_locKey-fb3b024ef5b169db-a2638a15d59808d4aab8f209caf04ed1-v2","","","False","","","(Group: 'CharacterChatterData_UmbraChampionChatterData')
Gender: Neutral"
"CharacterChatterData_locKey-fb4dd2763f820844-3a3b37382c998454c81a494e8870cabd-v2","CharacterChatterData_locKey-fb4dd2763f820844-3a3b37382c998454c81a494e8870cabd-v2","","","False","","","(Group: 'CharacterChatterData_StygianChampionChatterData_Exile')
Gender: Male"
"CharacterChatterData_locKey-fb5de2369f39edea-8dfb489c2ef810946b8ebe991754aba9-v2","CharacterChatterData_locKey-fb5de2369f39edea-8dfb489c2ef810946b8ebe991754aba9-v2","","","False","","","(Group: 'CharacterChatterData_LastDivinityChatterData')
Gender: Male"
"CharacterChatterData_locKey-fba877de1415d09a-d9a2a654ac8bb7f488608b054bfe5609-v2","CharacterChatterData_locKey-fba877de1415d09a-d9a2a654ac8bb7f488608b054bfe5609-v2","","","False","","","(Group: 'CharacterChatterData_T7BossChatterData')
Gender: Female"
"CharacterChatterData_locKey-fc31846b48722a90-82041ecfe4f316148b66fb2d649f63dc-v2","CharacterChatterData_locKey-fc31846b48722a90-82041ecfe4f316148b66fb2d649f63dc-v2","","","False","","","(Group: 'CharacterChatterData_T3EnemiesChatterData_Male')
Gender: Male"
"CharacterChatterData_locKey-fcfcb1a4c7d7e405-436c0a90feb08c84599f0c766f9f2d16-v2","CharacterChatterData_locKey-fcfcb1a4c7d7e405-436c0a90feb08c84599f0c766f9f2d16-v2","","","False","","","(Group: 'CharacterChatterData_WurmkinFenChatterData')
Gender: Neutral"
"CharacterChatterData_locKey-fd51ca79a4f1364b-3d80ee809c25eb34891afd30938a3c3a-v2","CharacterChatterData_locKey-fd51ca79a4f1364b-3d80ee809c25eb34891afd30938a3c3a-v2","","","False","","","(Group: 'CharacterChatterData_SeraphBossChatterData')
Gender: Male"
"CharacterChatterData_locKey-fd851b228626255f-524721b237e91b84cb0b44921732f270-v2","CharacterChatterData_locKey-fd851b228626255f-524721b237e91b84cb0b44921732f270-v2","","","False","","","(Group: 'CharacterChatterData_T2EnemiesChatterData_Female')
Gender: Female"
"CharacterChatterData_locKey-fd89350e6f1b636b-ae60934380f1aa64ba5d3843ac75bb74-v2","CharacterChatterData_locKey-fd89350e6f1b636b-ae60934380f1aa64ba5d3843ac75bb74-v2","","","False","","","(Group: 'CharacterChatterData_AwokenChampionChatterData')
Gender: Female"
"CharacterChatterData_locKey-fda2e8dd4bf60da0-7526c71315ba0684ca900bbf2affe781-v2","CharacterChatterData_locKey-fda2e8dd4bf60da0-7526c71315ba0684ca900bbf2affe781-v2","","","False","","","(Group: 'CharacterChatterData_EnchanterChatterData_Male')
Gender: Male"
"CharacterChatterData_locKey-fdcaf0b50e23409d-fbe54f84a54b9a44383215965ab460af-v2","CharacterChatterData_locKey-fdcaf0b50e23409d-fbe54f84a54b9a44383215965ab460af-v2","","","False","","","(Group: 'CharacterChatterData_T3BossChatterData')
Gender: Male"
"CharacterChatterData_locKey-fe09919c5d369c83-5ae5e3e969695ba4e92e32bd6d8864d7-v2","CharacterChatterData_locKey-fe09919c5d369c83-5ae5e3e969695ba4e92e32bd6d8864d7-v2","","","False","","","(Group: 'CharacterChatterData_UmbraShroudChatterData')
Gender: Neutral"
"CharacterChatterData_locKey-fe1e8bdec33c64ee-de417a24e7156bc4891a6b688e9b77ec-v2","CharacterChatterData_locKey-fe1e8bdec33c64ee-de417a24e7156bc4891a6b688e9b77ec-v2","","","False","","","(Group: 'CharacterChatterData_AwokenChampionChatterData_Exile')
Gender: Male"
"CharacterChatterData_locKey-fe4718ce5ececd87-200a81cb2220bfb47b1038aa5c79dc87-v2","CharacterChatterData_locKey-fe4718ce5ececd87-200a81cb2220bfb47b1038aa5c79dc87-v2","","","False","","","(Group: 'CharacterChatterData_T6BossChatterData')
Gender: Female"
"CharacterChatterData_locKey-fe6a8c4f669ff7e6-200a81cb2220bfb47b1038aa5c79dc87-v2","CharacterChatterData_locKey-fe6a8c4f669ff7e6-200a81cb2220bfb47b1038aa5c79dc87-v2","","","False","","","(Group: 'CharacterChatterData_T6BossChatterData')
Gender: Female"
"CharacterChatterData_locKey-fe9b68b4d89a4fb5-cc339ae174c2c2e4fbd451c009b44adb-v2","CharacterChatterData_locKey-fe9b68b4d89a4fb5-cc339ae174c2c2e4fbd451c009b44adb-v2","","","False","","","(Group: 'CharacterChatterData_T5BossChatterData')
Gender: Female"
"CharacterChatterData_locKey-fee5c981aa0980d6-740973495f7bfac4193c83c492e75b85-v2","CharacterChatterData_locKey-fee5c981aa0980d6-740973495f7bfac4193c83c492e75b85-v2","","","False","","","(Group: 'CharacterChatterData_StygianEelsChatterData')
Gender: Neutral"
"CharacterChatterData_locKey-ff69f458e7432307-de7ffd57b5c592e4ab6e56db07e3c9cd-v2","CharacterChatterData_locKey-ff69f458e7432307-de7ffd57b5c592e4ab6e56db07e3c9cd-v2","","","False","","","(Group: 'CharacterChatterData_RemnantChampionChatterData_Exile')
Gender: Female"
"CharacterChatterData_locKey-ff9c77390c4d1d75-fbe54f84a54b9a44383215965ab460af-v2","CharacterChatterData_locKey-ff9c77390c4d1d75-fbe54f84a54b9a44383215965ab460af-v2","","","False","","","(Group: 'CharacterChatterData_T3BossChatterData')
Gender: Male"
"CharacterChatterData_locKey-ffa0c27a66b64ca3-ce546150ffdd4ae4a8d95bc7672f05fc-v2","CharacterChatterData_locKey-ffa0c27a66b64ca3-ce546150ffdd4ae4a8d95bc7672f05fc-v2","","","False","","","(Group: 'CharacterChatterData_RemnantTombChatterData')
Gender: Male"
"CharacterData_AnimusSword_Name0","CharacterData_AnimusSword_Name0","","","False","","",""
"CharacterData_BasicLvl2AE_Name","CharacterData_BasicLvl2AE_Name","","","False","","",""
"CharacterData_ExploderLvl1_Name","CharacterData_ExploderLvl1_Name","","","False","","",""
"CharacterData_ExploderLvl3_Name","CharacterData_ExploderLvl3_Name","","","False","","",""
"CharacterData_HeavyHitter_Name","CharacterData_HeavyHitter_Name","","","False","","",""
"CharacterData_HeroBossAssassin_Name","CharacterData_HeroBossAssassin_Name","","","False","","",""
"CharacterData_HeroBossWimpy_Name","CharacterData_HeroBossWimpy_Name","","","False","","",""
"CharacterData_HeroBoss_Name","CharacterData_HeroBoss_Name","","","False","","",""
"CharacterData_HeroKnight_Name","CharacterData_HeroKnight_Name","","","False","","",""
"CharacterData_MonsterBrightFlameFaerie2_Name","CharacterData_MonsterBrightFlameFaerie2_Name","","","False","","",""
"CharacterData_MonsterBsicBeast_01_Name","CharacterData_MonsterBsicBeast_01_Name","","","False","","",""
